domain,VT_scan,isNXDomain,perNumChars,VtoC,lenDomain,SymToChar,TLD,class
78arw2qlajwdgt5.ddns.net,0,0,17,20,24,11,net,1
78arw2qlajwdgt5.cn,0,0,22,18,18,8,cn,1
78arw2qlajwdgt5.com,0,0,21,27,19,7,com,1
78arw2qlajwdgt5.cc,0,0,22,18,18,8,cc,1
78arw2qlajwdgt5.ws,2,1,22,18,18,8,ws,1
78arw2qlajwdgt5.sg,0,0,22,18,18,8,sg,1
78arw2qlajwdgt5.in,2,1,22,30,18,8,in,1
avw258srgn1rw6ib7l1.ddns.net,0,0,25,19,28,11,net,1
avw258srgn1rw6ib7l1.cn,0,0,32,17,22,7,cn,1
avw258srgn1rw6ib7l1.com,0,0,30,25,23,7,com,1
avw258srgn1rw6ib7l1.cc,0,0,32,17,22,7,cc,1
avw258srgn1rw6ib7l1.ws,0,1,32,17,22,7,ws,1
avw258srgn1rw6ib7l1.sg,0,0,32,17,22,7,sg,1
avw258srgn1rw6ib7l1.in,0,1,32,27,22,7,in,1
3dsd5ributcjs4yfahwdo0s.ddns.net,0,0,12,24,32,8,net,1
3dsd5ributcjs4yfahwdo0s.cn,0,0,15,24,26,5,cn,1
3dsd5ributcjs4yfahwdo0s.com,0,0,15,29,27,5,com,1
3dsd5ributcjs4yfahwdo0s.cc,0,0,15,24,26,5,cc,1
3dsd5ributcjs4yfahwdo0s.ws,2,1,15,24,26,5,ws,1
3dsd5ributcjs4yfahwdo0s.sg,0,0,15,24,26,5,sg,1
3dsd5ributcjs4yfahwdo0s.in,2,1,15,31,26,5,in,1
elmpq43v38ol70qjspkn5fk.ddns.net,0,0,22,15,32,9,net,1
elmpq43v38ol70qjspkn5fk.cn,0,0,27,12,26,6,cn,1
elmpq43v38ol70qjspkn5fk.com,0,0,26,19,27,5,com,1
elmpq43v38ol70qjspkn5fk.cc,0,0,27,12,26,6,cc,1
elmpq43v38ol70qjspkn5fk.ws,0,1,27,12,26,6,ws,1
elmpq43v38ol70qjspkn5fk.sg,0,0,27,12,26,6,sg,1
elmpq43v38ol70qjspkn5fk.in,0,1,27,20,26,6,in,1
1h3pypyrq0ur7pab7lcjqh5.ddns.net,0,0,19,14,32,8,net,1
1h3pypyrq0ur7pab7lcjqh5.cn,0,0,23,12,26,5,cn,1
1h3pypyrq0ur7pab7lcjqh5.com,0,0,22,18,27,5,com,1
1h3pypyrq0ur7pab7lcjqh5.cc,0,0,23,12,26,5,cc,1
1h3pypyrq0ur7pab7lcjqh5.ws,0,1,23,12,26,5,ws,1
1h3pypyrq0ur7pab7lcjqh5.sg,0,0,23,12,26,5,sg,1
1h3pypyrq0ur7pab7lcjqh5.in,0,1,23,19,26,5,in,1
cpkvq8k0wp1pixw.ddns.net,0,0,12,12,24,11,net,1
cpkvq8k0wp1pixw.cn,0,0,17,8,18,7,cn,1
cpkvq8k0wp1pixw.com,0,0,16,15,19,7,com,1
cpkvq8k0wp1pixw.cc,0,0,17,8,18,7,cc,1
cpkvq8k0wp1pixw.ws,0,1,17,8,18,7,ws,1
cpkvq8k0wp1pixw.sg,0,0,17,8,18,7,sg,1
cpkvq8k0wp1pixw.in,0,1,17,17,18,7,in,1
5ngdanoveds0kno.ddns.net,0,0,8,33,24,10,net,1
5ngdanoveds0kno.cn,0,0,11,36,18,7,cn,1
5ngdanoveds0kno.com,0,0,11,45,19,6,com,1
5ngdanoveds0kno.cc,0,0,11,36,18,7,cc,1
5ngdanoveds0kno.ws,2,1,11,36,18,7,ws,1
5ngdanoveds0kno.sg,0,0,11,36,18,7,sg,1
5ngdanoveds0kno.in,2,1,11,50,18,7,in,1
gtux7lij5pgvi8yp5f1bcxk.ddns.net,0,0,16,19,32,8,net,1
gtux7lij5pgvi8yp5f1bcxk.cn,0,0,19,18,26,5,cn,1
gtux7lij5pgvi8yp5f1bcxk.com,0,0,19,24,27,5,com,1
gtux7lij5pgvi8yp5f1bcxk.cc,0,0,19,18,26,5,cc,1
gtux7lij5pgvi8yp5f1bcxk.ws,1,1,19,18,26,5,ws,1
gtux7lij5pgvi8yp5f1bcxk.sg,0,0,19,18,26,5,sg,1
gtux7lij5pgvi8yp5f1bcxk.in,1,1,19,25,26,5,in,1
abshiba4i6efilo4ybm.ddns.net,0,0,11,53,28,9,net,1
abshiba4i6efilo4ybm.cn,0,0,14,64,22,6,cn,1
abshiba4i6efilo4ybm.com,0,0,13,73,23,5,com,1
abshiba4i6efilo4ybm.cc,0,0,14,64,22,6,cc,1
abshiba4i6efilo4ybm.ws,2,1,14,64,22,6,ws,1
abshiba4i6efilo4ybm.sg,0,0,14,64,22,6,sg,1
abshiba4i6efilo4ybm.in,0,1,14,80,22,6,in,1
7fwxofi652yrm6y0yjc.ddns.net,0,0,21,18,28,10,net,1
7fwxofi652yrm6y0yjc.cn,0,0,27,15,22,7,cn,1
7fwxofi652yrm6y0yjc.com,0,0,26,23,23,6,com,1
7fwxofi652yrm6y0yjc.cc,0,0,27,15,22,7,cc,1
7fwxofi652yrm6y0yjc.ws,0,1,27,15,22,7,ws,1
7fwxofi652yrm6y0yjc.sg,0,0,27,15,22,7,sg,1
7fwxofi652yrm6y0yjc.in,2,1,27,25,22,7,in,1
s2c8edkjedi0ulip3xm.ddns.net,0,0,14,38,28,9,net,1
s2c8edkjedi0ulip3xm.cn,0,0,18,42,22,6,cn,1
s2c8edkjedi0ulip3xm.com,0,0,17,50,23,6,com,1
s2c8edkjedi0ulip3xm.cc,0,0,18,42,22,6,cc,1
s2c8edkjedi0ulip3xm.ws,1,1,18,42,22,6,ws,1
s2c8edkjedi0ulip3xm.sg,0,0,18,42,22,6,sg,1
s2c8edkjedi0ulip3xm.in,0,1,18,55,22,6,in,1
o2kbu47rc874y0q8clc.ddns.net,0,0,29,20,28,11,net,1
o2kbu47rc874y0q8clc.cn,0,0,36,18,22,8,cn,1
o2kbu47rc874y0q8clc.com,0,0,35,27,23,7,com,1
o2kbu47rc874y0q8clc.cc,0,0,36,18,22,8,cc,1
o2kbu47rc874y0q8clc.ws,1,1,36,18,22,8,ws,1
o2kbu47rc874y0q8clc.sg,0,0,36,18,22,8,sg,1
o2kbu47rc874y0q8clc.in,0,1,36,30,22,8,in,1
1n12q6gbmh18o0a.ddns.net,0,0,29,25,24,13,net,1
1n12q6gbmh18o0a.cn,0,0,39,25,18,10,cn,1
1n12q6gbmh18o0a.com,0,0,37,38,19,9,com,1
1n12q6gbmh18o0a.cc,0,0,39,25,18,10,cc,1
1n12q6gbmh18o0a.ws,2,1,39,25,18,10,ws,1
1n12q6gbmh18o0a.sg,0,0,39,25,18,10,sg,1
1n12q6gbmh18o0a.in,0,1,39,43,18,10,in,1
1bw4in7t3nk432u.ddns.net,0,0,29,25,24,13,net,1
1bw4in7t3nk432u.cn,0,0,39,25,18,10,cn,1
1bw4in7t3nk432u.com,0,0,37,38,19,9,com,1
1bw4in7t3nk432u.cc,0,0,39,25,18,10,cc,1
1bw4in7t3nk432u.ws,0,1,39,25,18,10,ws,1
1bw4in7t3nk432u.sg,0,0,39,25,18,10,sg,1
1bw4in7t3nk432u.in,0,1,39,43,18,10,in,1
mtc25fexwlmj52a.ddns.net,0,0,17,20,24,11,net,1
mtc25fexwlmj52a.cn,0,0,22,18,18,8,cn,1
mtc25fexwlmj52a.com,0,0,21,27,19,7,com,1
mtc25fexwlmj52a.cc,0,0,22,18,18,8,cc,1
mtc25fexwlmj52a.ws,1,1,22,18,18,8,ws,1
mtc25fexwlmj52a.sg,0,0,22,18,18,8,sg,1
mtc25fexwlmj52a.in,0,1,22,30,18,8,in,1
un1xgr3t5dyv7jshm0i.ddns.net,0,0,18,17,28,10,net,1
un1xgr3t5dyv7jshm0i.cn,0,0,23,14,22,6,cn,1
un1xgr3t5dyv7jshm0i.com,0,0,22,21,23,6,com,1
un1xgr3t5dyv7jshm0i.cc,0,0,23,14,22,6,cc,1
un1xgr3t5dyv7jshm0i.ws,0,1,23,14,22,6,ws,1
un1xgr3t5dyv7jshm0i.sg,0,0,23,14,22,6,sg,1
un1xgr3t5dyv7jshm0i.in,2,1,23,23,22,6,in,1
wdid1n7jgxcl76ot3vm.ddns.net,0,0,18,17,28,10,net,1
wdid1n7jgxcl76ot3vm.cn,0,0,23,14,22,6,cn,1
wdid1n7jgxcl76ot3vm.com,0,0,22,21,23,6,com,1
wdid1n7jgxcl76ot3vm.cc,0,0,23,14,22,6,cc,1
wdid1n7jgxcl76ot3vm.ws,0,1,23,14,22,6,ws,1
wdid1n7jgxcl76ot3vm.sg,0,0,23,14,22,6,sg,1
wdid1n7jgxcl76ot3vm.in,0,1,23,23,22,6,in,1
in3hivg81ru0wtc.ddns.net,0,0,17,29,24,11,net,1
in3hivg81ru0wtc.cn,0,0,22,30,18,8,cn,1
in3hivg81ru0wtc.com,0,0,21,40,19,7,com,1
in3hivg81ru0wtc.cc,0,0,22,30,18,8,cc,1
in3hivg81ru0wtc.ws,1,1,22,30,18,8,ws,1
in3hivg81ru0wtc.sg,0,0,22,30,18,8,sg,1
in3hivg81ru0wtc.in,0,1,22,44,18,8,in,1
e4w6mv1bkbivgni6w8sn3ju.ddns.net,0,0,19,26,32,8,net,1
e4w6mv1bkbivgni6w8sn3ju.cn,0,0,23,27,26,5,cn,1
e4w6mv1bkbivgni6w8sn3ju.com,0,0,22,33,27,5,com,1
e4w6mv1bkbivgni6w8sn3ju.cc,0,0,23,27,26,5,cc,1
e4w6mv1bkbivgni6w8sn3ju.ws,1,1,23,27,26,5,ws,1
e4w6mv1bkbivgni6w8sn3ju.sg,0,0,23,27,26,5,sg,1
e4w6mv1bkbivgni6w8sn3ju.in,0,1,23,36,26,5,in,1
3johy0yhcpmti85xm8a.ddns.net,0,0,18,24,28,10,net,1
3johy0yhcpmti85xm8a.cn,0,0,23,23,22,6,cn,1
3johy0yhcpmti85xm8a.com,0,0,22,31,23,6,com,1
3johy0yhcpmti85xm8a.cc,0,0,23,23,22,6,cc,1
3johy0yhcpmti85xm8a.ws,2,1,23,23,22,6,ws,1
3johy0yhcpmti85xm8a.sg,0,0,23,23,22,6,sg,1
3johy0yhcpmti85xm8a.in,0,1,23,33,22,6,in,1
1hep1jclahabmrw.ddns.net,0,0,8,25,24,10,net,1
1hep1jclahabmrw.cn,0,0,11,25,18,7,cn,1
1hep1jclahabmrw.com,0,0,11,33,19,6,com,1
1hep1jclahabmrw.cc,0,0,11,25,18,7,cc,1
1hep1jclahabmrw.ws,2,1,11,25,18,7,ws,1
1hep1jclahabmrw.sg,0,0,11,25,18,7,sg,1
1hep1jclahabmrw.in,0,1,11,36,18,7,in,1
1rgn38opqvmnmts.ddns.net,0,0,12,12,24,11,net,1
1rgn38opqvmnmts.cn,0,0,17,8,18,7,cn,1
1rgn38opqvmnmts.com,0,0,16,15,19,7,com,1
1rgn38opqvmnmts.cc,0,0,17,8,18,7,cc,1
1rgn38opqvmnmts.ws,2,1,17,8,18,7,ws,1
1rgn38opqvmnmts.sg,0,0,17,8,18,7,sg,1
1rgn38opqvmnmts.in,2,1,17,17,18,7,in,1
e2uxwlqbqn3p7r1.ddns.net,0,0,17,20,24,11,net,1
e2uxwlqbqn3p7r1.cn,0,0,22,18,18,8,cn,1
e2uxwlqbqn3p7r1.com,0,0,21,27,19,7,com,1
e2uxwlqbqn3p7r1.cc,0,0,22,18,18,8,cc,1
e2uxwlqbqn3p7r1.ws,0,1,22,18,18,8,ws,1
e2uxwlqbqn3p7r1.sg,0,0,22,18,18,8,sg,1
e2uxwlqbqn3p7r1.in,0,1,22,30,18,8,in,1
ixohsb5v76of3pi.ddns.net,0,0,17,38,24,11,net,1
ixohsb5v76of3pi.cn,0,0,22,44,18,8,cn,1
ixohsb5v76of3pi.com,0,0,21,56,19,7,com,1
ixohsb5v76of3pi.cc,0,0,22,44,18,8,cc,1
ixohsb5v76of3pi.ws,1,1,22,44,18,8,ws,1
ixohsb5v76of3pi.sg,0,0,22,44,18,8,sg,1
ixohsb5v76of3pi.in,0,1,22,62,18,8,in,1
1xkx16y6upk0wb5.ddns.net,0,0,25,14,24,12,net,1
1xkx16y6upk0wb5.cn,0,0,33,10,18,9,cn,1
1xkx16y6upk0wb5.com,0,0,32,20,19,8,com,1
1xkx16y6upk0wb5.cc,0,0,33,10,18,9,cc,1
1xkx16y6upk0wb5.ws,0,1,33,10,18,9,ws,1
1xkx16y6upk0wb5.sg,0,0,33,10,18,9,sg,1
1xkx16y6upk0wb5.in,0,1,33,22,18,9,in,1
c256ijkr367v3hwv30y.ddns.net,0,0,32,13,28,12,net,1
c256ijkr367v3hwv30y.cn,0,0,41,9,22,8,cn,1
c256ijkr367v3hwv30y.com,0,0,39,18,23,8,com,1
c256ijkr367v3hwv30y.cc,0,0,41,9,22,8,cc,1
c256ijkr367v3hwv30y.ws,0,1,41,9,22,8,ws,1
c256ijkr367v3hwv30y.sg,0,0,41,9,22,8,sg,1
c256ijkr367v3hwv30y.in,1,1,41,20,22,8,in,1
apsxcry432g6g0qh5vm.ddns.net,0,0,21,11,28,10,net,1
apsxcry432g6g0qh5vm.cn,0,0,27,7,22,7,cn,1
apsxcry432g6g0qh5vm.com,0,0,26,14,23,6,com,1
apsxcry432g6g0qh5vm.cc,0,0,27,7,22,7,cc,1
apsxcry432g6g0qh5vm.ws,1,1,27,7,22,7,ws,1
apsxcry432g6g0qh5vm.sg,0,0,27,7,22,7,sg,1
apsxcry432g6g0qh5vm.in,0,1,27,15,22,7,in,1
cdshenmfmd52ubqr3ji.ddns.net,0,0,11,21,28,9,net,1
cdshenmfmd52ubqr3ji.cn,0,0,14,20,22,6,cn,1
cdshenmfmd52ubqr3ji.com,0,0,13,27,23,5,com,1
cdshenmfmd52ubqr3ji.cc,0,0,14,20,22,6,cc,1
cdshenmfmd52ubqr3ji.ws,0,1,14,20,22,6,ws,1
cdshenmfmd52ubqr3ji.sg,0,0,14,20,22,6,sg,1
cdshenmfmd52ubqr3ji.in,0,1,14,29,22,6,in,1
56olwvsj1fiv5da.ddns.net,0,0,17,29,24,11,net,1
56olwvsj1fiv5da.cn,0,0,22,30,18,8,cn,1
56olwvsj1fiv5da.com,0,0,21,40,19,7,com,1
56olwvsj1fiv5da.cc,0,0,22,30,18,8,cc,1
56olwvsj1fiv5da.ws,2,1,22,30,18,8,ws,1
56olwvsj1fiv5da.sg,0,0,22,30,18,8,sg,1
56olwvsj1fiv5da.in,0,1,22,44,18,8,in,1
u8a2sh1tw8a2e6e6qpo4oro.ddns.net,0,0,25,69,32,9,net,1
u8a2sh1tw8a2e6e6qpo4oro.cn,0,0,31,89,26,6,cn,1
u8a2sh1tw8a2e6e6qpo4oro.com,0,0,30,100,27,6,com,1
u8a2sh1tw8a2e6e6qpo4oro.cc,0,0,31,89,26,6,cc,1
u8a2sh1tw8a2e6e6qpo4oro.ws,0,1,31,89,26,6,ws,1
u8a2sh1tw8a2e6e6qpo4oro.sg,0,0,31,89,26,6,sg,1
u8a2sh1tw8a2e6e6qpo4oro.in,2,1,31,112,26,6,in,1
wvotibmtklota21lkhmr72m.ddns.net,0,0,12,24,32,8,net,1
wvotibmtklota21lkhmr72m.cn,0,0,15,24,26,5,cn,1
wvotibmtklota21lkhmr72m.com,0,0,15,29,27,5,com,1
wvotibmtklota21lkhmr72m.cc,0,0,15,24,26,5,cc,1
wvotibmtklota21lkhmr72m.ws,1,1,15,24,26,5,ws,1
wvotibmtklota21lkhmr72m.sg,0,0,15,24,26,5,sg,1
wvotibmtklota21lkhmr72m.in,1,1,15,31,26,5,in,1
34ehsdmlepwx7d5.ddns.net,0,0,17,20,24,11,net,1
34ehsdmlepwx7d5.cn,0,0,22,18,18,8,cn,1
34ehsdmlepwx7d5.com,0,0,21,27,19,7,com,1
34ehsdmlepwx7d5.cc,0,0,22,18,18,8,cc,1
34ehsdmlepwx7d5.ws,2,1,22,18,18,8,ws,1
34ehsdmlepwx7d5.sg,0,0,22,18,18,8,sg,1
34ehsdmlepwx7d5.in,2,1,22,30,18,8,in,1
72or561x76ujujyjkduxuru.ddns.net,0,0,22,44,32,9,net,1
72or561x76ujujyjkduxuru.cn,0,0,27,50,26,6,cn,1
72or561x76ujujyjkduxuru.com,0,0,26,58,27,5,com,1
72or561x76ujujyjkduxuru.cc,0,0,27,50,26,6,cc,1
72or561x76ujujyjkduxuru.ws,0,1,27,50,26,6,ws,1
72or561x76ujujyjkduxuru.sg,0,0,27,50,26,6,sg,1
72or561x76ujujyjkduxuru.in,2,1,27,64,26,6,in,1
ijejqbalmvol78w.ddns.net,0,0,8,33,24,10,net,1
ijejqbalmvol78w.cn,0,0,11,36,18,7,cn,1
ijejqbalmvol78w.com,0,0,11,45,19,6,com,1
ijejqbalmvol78w.cc,0,0,11,36,18,7,cc,1
ijejqbalmvol78w.ws,0,1,11,36,18,7,ws,1
ijejqbalmvol78w.sg,0,0,11,36,18,7,sg,1
ijejqbalmvol78w.in,0,1,11,50,18,7,in,1
76ghcxufq8mfwv5854i.ddns.net,0,0,25,19,28,11,net,1
76ghcxufq8mfwv5854i.cn,0,0,32,17,22,7,cn,1
76ghcxufq8mfwv5854i.com,0,0,30,25,23,7,com,1
76ghcxufq8mfwv5854i.cc,0,0,32,17,22,7,cc,1
76ghcxufq8mfwv5854i.ws,2,1,32,17,22,7,ws,1
76ghcxufq8mfwv5854i.sg,0,0,32,17,22,7,sg,1
76ghcxufq8mfwv5854i.in,2,1,32,27,22,7,in,1
yl1pubcfwne6s.ddns.net,2,0,9,20,22,11,net,1
5b5lyhghexwro8ulera.ddns.net,2,0,11,35,28,9,net,1
76w83lwb5pgjspi.ddns.net,1,0,21,13,24,12,net,1
y8sbqdqpoto8m2sjmdk.ddns.net,1,0,11,15,28,9,net,1
cn5xankd30q8onixk0sr3v7.ddns.net,2,0,22,21,32,9,net,1
ipw0gl1fkbgto4wjqlq.ddns.net,2,0,11,15,28,9,net,1
k0khuxclyvapivslmfs.ddns.net,1,0,4,19,28,8,net,1
ypmtwl7hslqvspm878m.ddns.net,1,0,14,5,28,9,net,1
y2o0kxi6udgpw0o.ddns.net,2,0,17,38,24,11,net,1
wdmx7bs6u6krwb1.ddns.net,2,0,17,12,24,11,net,1
7hqbedejmjw0u6m.ddns.net,2,0,12,27,24,11,net,1
7hcdu8ubyxivw0ircfo.ddns.net,2,0,11,35,28,9,net,1
qt5t7jalw8m6edejy05.ddns.net,1,0,21,25,28,10,net,1
7jansnmri4785rslmla.ddns.net,1,0,18,24,28,10,net,1
ejuxy4era0q4cjcdaxiny0i.ddns.net,1,0,12,44,32,8,net,1
mpa4ohw05f5b3tuxqpkdwny.ddns.net,1,0,16,19,32,8,net,1
qleryd741v78g0g6ulu.ddns.net,1,0,25,27,28,11,net,1
u8qbudevcj3xo41n78u.ddns.net,2,0,21,43,28,10,net,1
5p7js0aroripexi6ibqfmju.ddns.net,2,0,12,44,32,8,net,1
s4uvi01hobmxuf10ij38cdk.ddns.net,1,0,22,35,32,9,net,1
el3h7f5dehu65vat7vovi8k.ddns.net,1,0,22,44,32,9,net,1
chsrwpa670ohs214gl1.ddns.net,1,0,25,19,28,11,net,1
gtyn5hw0ghgvu0uvuhgtyfm.ddns.net,1,0,9,17,32,7,net,1
afa63r3xan54gnqx38e.ddns.net,1,0,25,36,28,11,net,1
ujkpche65xc6che.ddns.net,2,0,12,27,24,11,net,1
k8axgf5vs8ul54gpuvc.ddns.net,1,0,18,24,28,10,net,1
5vuf3dk2ir3tspc2w2c2g8c.ddns.net,1,0,25,16,32,9,net,1
ovqvwdm232kt1ng.ddns.net,2,0,17,12,24,11,net,1
ifs4upqnk81bwdk8epo.ddns.net,2,0,14,29,28,9,net,1
c2khwb56mfwpejmnwtg.ddns.net,2,0,11,10,28,9,net,1
u0ip7vsxcxwri6a.ddns.net,2,0,12,36,24,11,net,1
y2q6ehatgdwbeh1xq6y.ddns.net,2,0,14,22,28,9,net,1
mv3dufq6y81d5ryladk.ddns.net,1,0,18,17,28,10,net,1
q47tq27d7tohi2c8y2o.ddns.net,1,0,29,29,28,11,net,1
ypmvaje4mpaj56s.ddns.net,2,0,12,27,24,11,net,1
ovo4sfqjytsrmdylchivqry.ddns.net,1,0,3,16,32,7,net,1
5vo6ad5fgpa4i6s.ddns.net,2,0,21,42,24,12,net,1
kp1fwtmr3v5fib7f1xw.ddns.net,2,0,18,11,28,10,net,1
i4g416gve4wxs0g.ddns.net,1,0,25,23,24,12,net,1
q0q6u8opy4klalwv1fkv1x7.ddns.net,1,0,22,21,32,9,net,1
bevs2mpyn7dkxc.ddns.net,0,0,9,12,23,11,net,1
bevs2mpyn7dkxc.cn,0,0,12,8,17,7,cn,1
bevs2mpyn7dkxc.com,0,0,11,15,18,7,com,1
bevs2mpyn7dkxc.cc,0,0,12,8,17,7,cc,1
bevs2mpyn7dkxc.ws,0,1,12,8,17,7,ws,1
bevs2mpyn7dkxc.sg,0,0,12,8,17,7,sg,1
bevs2mpyn7dkxc.in,0,1,12,17,17,7,in,1
ixm81bu4q0ypqpovklkbqty.ddns.net,0,0,12,18,32,8,net,1
ixm81bu4q0ypqpovklkbqty.cn,0,0,15,17,26,5,cn,1
ixm81bu4q0ypqpovklkbqty.com,0,0,15,22,27,5,com,1
ixm81bu4q0ypqpovklkbqty.cc,0,0,15,17,26,5,cc,1
ixm81bu4q0ypqpovklkbqty.ws,0,1,15,17,26,5,ws,1
ixm81bu4q0ypqpovklkbqty.sg,0,0,15,17,26,5,sg,1
ixm81bu4q0ypqpovklkbqty.in,0,1,15,24,26,5,in,1
i6exs8qvu01ryvc8qvkpw2e.ddns.net,0,0,19,26,32,8,net,1
i6exs8qvu01ryvc8qvkpw2e.cn,0,0,23,27,26,5,cn,1
i6exs8qvu01ryvc8qvkpw2e.com,0,0,22,33,27,5,com,1
i6exs8qvu01ryvc8qvkpw2e.cc,0,0,23,27,26,5,cc,1
i6exs8qvu01ryvc8qvkpw2e.ws,0,1,23,27,26,5,ws,1
i6exs8qvu01ryvc8qvkpw2e.sg,0,0,23,27,26,5,sg,1
i6exs8qvu01ryvc8qvkpw2e.in,0,1,23,36,26,5,in,1
q2qn7j34a2yvwh5jw0q.ddns.net,0,0,25,12,28,11,net,1
q2qn7j34a2yvwh5jw0q.cn,0,0,32,8,22,7,cn,1
q2qn7j34a2yvwh5jw0q.com,0,0,30,15,23,7,com,1
q2qn7j34a2yvwh5jw0q.cc,0,0,32,8,22,7,cc,1
q2qn7j34a2yvwh5jw0q.ws,0,1,32,8,22,7,ws,1
q2qn7j34a2yvwh5jw0q.sg,0,0,32,8,22,7,sg,1
q2qn7j34a2yvwh5jw0q.in,0,1,32,17,22,7,in,1
wps0w6qhuhib5l34323.ddns.net,0,0,29,20,28,11,net,1
wps0w6qhuhib5l34323.cn,0,0,36,18,22,8,cn,1
wps0w6qhuhib5l34323.com,0,0,35,27,23,7,com,1
wps0w6qhuhib5l34323.cc,0,0,36,18,22,8,cc,1
wps0w6qhuhib5l34323.ws,0,1,36,18,22,8,ws,1
wps0w6qhuhib5l34323.sg,0,0,36,18,22,8,sg,1
wps0w6qhuhib5l34323.in,0,1,36,30,22,8,in,1
gbk4747f7feden36cfw.ddns.net,0,0,25,19,28,11,net,1
gbk4747f7feden36cfw.cn,0,0,32,17,22,7,cn,1
gbk4747f7feden36cfw.com,0,0,30,25,23,7,com,1
gbk4747f7feden36cfw.cc,0,0,32,17,22,7,cc,1
gbk4747f7feden36cfw.ws,0,1,32,17,22,7,ws,1
gbk4747f7feden36cfw.sg,0,0,32,17,22,7,sg,1
gbk4747f7feden36cfw.in,1,1,32,27,22,7,in,1
wron3jypsn7674m0g8e.ddns.net,0,0,25,19,28,11,net,1
wron3jypsn7674m0g8e.cn,0,0,32,17,22,7,cn,1
wron3jypsn7674m0g8e.com,0,0,30,25,23,7,com,1
wron3jypsn7674m0g8e.cc,0,0,32,17,22,7,cc,1
wron3jypsn7674m0g8e.ws,0,1,32,17,22,7,ws,1
wron3jypsn7674m0g8e.sg,0,0,32,17,22,7,sg,1
wron3jypsn7674m0g8e.in,0,1,32,27,22,7,in,1
ibulkl323dytwji.ddns.net,0,0,12,27,24,11,net,1
ibulkl323dytwji.cn,0,0,17,27,18,7,cn,1
ibulkl323dytwji.com,0,0,16,36,19,7,com,1
ibulkl323dytwji.cc,0,0,17,27,18,7,cc,1
ibulkl323dytwji.ws,0,1,17,27,18,7,ws,1
ibulkl323dytwji.sg,0,0,17,27,18,7,sg,1
ibulkl323dytwji.in,0,1,17,40,18,7,in,1
3vilw0clsl7d74ixwr7n7tc.ddns.net,0,0,22,15,32,9,net,1
3vilw0clsl7d74ixwr7n7tc.cn,0,0,27,12,26,6,cn,1
3vilw0clsl7d74ixwr7n7tc.com,0,0,26,19,27,5,com,1
3vilw0clsl7d74ixwr7n7tc.cc,0,0,27,12,26,6,cc,1
3vilw0clsl7d74ixwr7n7tc.ws,0,1,27,12,26,6,ws,1
3vilw0clsl7d74ixwr7n7tc.sg,0,0,27,12,26,6,sg,1
3vilw0clsl7d74ixwr7n7tc.in,0,1,27,20,26,6,in,1
alav1jsv1ng8abs8wl7.ddns.net,0,0,18,24,28,10,net,1
alav1jsv1ng8abs8wl7.cn,0,0,23,23,22,6,cn,1
alav1jsv1ng8abs8wl7.com,0,0,22,31,23,6,com,1
alav1jsv1ng8abs8wl7.cc,0,0,23,23,22,6,cc,1
alav1jsv1ng8abs8wl7.ws,0,1,23,23,22,6,ws,1
alav1jsv1ng8abs8wl7.sg,0,0,23,23,22,6,sg,1
alav1jsv1ng8abs8wl7.in,0,1,23,33,22,6,in,1
i87r7h7ps2e6yjk.ddns.net,0,0,25,23,24,12,net,1
i87r7h7ps2e6yjk.cn,0,0,33,22,18,9,cn,1
i87r7h7ps2e6yjk.com,0,0,32,33,19,8,com,1
i87r7h7ps2e6yjk.cc,0,0,33,22,18,9,cc,1
i87r7h7ps2e6yjk.ws,0,1,33,22,18,9,ws,1
i87r7h7ps2e6yjk.sg,0,0,33,22,18,9,sg,1
i87r7h7ps2e6yjk.in,0,1,33,38,18,9,in,1
c6algfudql56ub3jsp1.ddns.net,0,0,18,24,28,10,net,1
c6algfudql56ub3jsp1.cn,0,0,23,23,22,6,cn,1
c6algfudql56ub3jsp1.com,0,0,22,31,23,6,com,1
c6algfudql56ub3jsp1.cc,0,0,23,23,22,6,cc,1
c6algfudql56ub3jsp1.ws,0,1,23,23,22,6,ws,1
c6algfudql56ub3jsp1.sg,0,0,23,23,22,6,sg,1
c6algfudql56ub3jsp1.in,0,1,23,33,22,6,in,1
16e8g0wnwv5lulgj78wduty.ddns.net,0,0,22,21,32,9,net,1
16e8g0wnwv5lulgj78wduty.cn,0,0,27,20,26,6,cn,1
16e8g0wnwv5lulgj78wduty.com,0,0,26,27,27,5,com,1
16e8g0wnwv5lulgj78wduty.cc,0,0,27,20,26,6,cc,1
16e8g0wnwv5lulgj78wduty.ws,1,1,27,20,26,6,ws,1
16e8g0wnwv5lulgj78wduty.sg,0,0,27,20,26,6,sg,1
16e8g0wnwv5lulgj78wduty.in,2,1,27,29,26,6,in,1
