domain,VT_scan,isNXDomain,perNumChars,VtoC,lenDomain,SymToChar,TLD,class
khmqilzoezcmcfjlzd.com,2,0,0,24,22,5,com,1
gnukorjgli.com,2,0,0,44,14,8,com,1
mhrmhuxlcvkxay.com,2,0,0,21,18,6,com,1
lvphxfvpsigghujpdm.com,2,0,0,17,22,5,com,1
ctskthnhq.com,2,0,0,9,13,8,com,1
safkylboxhb.com,2,0,0,27,15,7,com,1
gcifbxymnmmdfay.com,2,0,0,20,19,6,com,1
eiceldjd.com,2,0,0,57,12,9,com,1
nzpjwvjasso.com,2,0,0,27,15,7,com,1
izqbnvrvrefgkhpdlgl.com,2,0,0,16,23,5,com,1
qmzfdprteemx.com,2,0,0,25,16,7,com,1
pnoerpfzziylooxfmrcy.com,2,0,0,35,24,4,com,1
zpjjtxthazjghwvdlzy.com,2,0,0,10,23,5,com,1
dexkpanhc.com,2,0,0,33,13,8,com,1
jqlhdncraxnlczibqxbp.com,2,0,0,15,24,4,com,1
mcqwfnzasy.com,2,0,0,18,14,8,com,1
fvjsieio.com,2,0,0,83,12,9,com,1
wloxjplubhoxvy.com,2,0,0,31,18,6,com,1
xgjvueeecatdkfdok.com,2,0,0,54,21,5,com,1
zgrmendderikcw.com,2,0,0,31,18,6,com,1
eocbordvo.com,2,0,0,71,13,8,com,1
tiqscqvdzudjbope.com,2,0,0,36,20,5,com,1
worazjulmgrxvybbjm.com,2,0,0,24,22,5,com,1
beladjczieimd.com,2,0,0,60,17,6,com,1
pwsnmpyooht.com,2,0,0,27,15,7,com,1
meqjghgprsf.com,2,0,0,17,15,7,com,1
zpiqapfp.com,2,0,0,38,12,9,com,1
qgtplmgywpdlddehtxj.com,2,0,0,10,23,5,com,1
qnitflfqtfa.com,2,0,0,27,15,7,com,1
tigkwfqkuo.com,2,0,0,44,14,8,com,1
xdxjnhxhjbuyeuojkm.com,2,0,0,31,22,5,com,1
jsihzjxofekpuyez.com,2,0,0,46,20,5,com,1
qjdygsnoiqaudcq.com,2,0,0,38,19,6,com,1
iwqvktutvmptevjbnzy.com,2,0,0,22,23,5,com,1
vcgietkhdgvjhhsbdu.com,2,0,0,24,22,5,com,1
mkhjbvxvuqznmcjmy.com,2,0,0,11,21,5,com,1
jgtkrjdnqeyrjpbnqxym.com,2,0,0,10,24,4,com,1
iarmfvxogplgzx.com,2,0,0,31,18,6,com,1
seklusaprnkwhvybzc.com,2,0,0,24,22,5,com,1
boqijuawcjoiarv.com,2,0,0,80,19,6,com,1
tjzjyiheo.com,2,0,0,50,13,8,com,1
xxcnirvbqivbucfsbliu.com,2,0,0,35,24,4,com,1
hqhjoeiiydul.com,2,0,0,67,16,7,com,1
yqpfpfwcmnaoptgibg.com,2,0,0,24,22,5,com,1
csmanuivsrlx.com,2,0,0,36,16,7,com,1
sbxsgfddr.com,2,0,0,9,13,8,com,1
tpqxtpaxlsllduadgpl.com,2,0,0,22,23,5,com,1
lukhhthjxul.com,2,0,0,27,15,7,com,1
ddyfouvdluefghskdpln.com,2,0,0,28,24,4,com,1
hubktoxythhg.com,2,0,0,25,16,7,com,1
cgvdhbctkfdv.com,2,0,0,7,16,7,com,1
zbgrqobsiqrpv.com,2,0,0,23,17,6,com,1
vmfyaxnse.com,2,0,0,33,13,8,com,1
lpnpnpfkouuinyvtuhya.com,2,0,0,44,24,4,com,1
jqzeumzdstawzaxujjr.com,2,0,0,38,23,5,com,1
htjykhvta.com,2,0,0,20,13,8,com,1
eoooghrkxhm.com,2,0,0,56,15,7,com,1
xdqwjhctceypvbclqwhd.com,2,0,0,10,24,4,com,1
jgjvgfetpammdrxwn.com,2,0,0,18,21,5,com,1
bksncawiurdqfleaxrd.com,2,0,0,38,23,5,com,1
oyttwuyshcgxxaenbit.com,2,0,0,38,23,5,com,1
nvtcvimt.com,2,0,0,22,12,9,com,1
aexluxmagbyg.com,2,0,0,50,16,7,com,1
izllzixotympqqr.com,2,0,0,29,19,6,com,1
pwxqjnhsocyln.com,2,0,0,14,17,6,com,1
pmzlyoesekeqytc.com,2,0,0,38,19,6,com,1
ypveltysbgcpm.com,2,0,0,14,17,6,com,1
wdgathbwng.com,2,0,0,18,14,8,com,1
eclghvmzj.com,2,0,0,20,13,8,com,1
izvvavublgvpaqeoe.com,2,0,0,67,21,5,com,1
hckoxwgfeqmveai.com,2,0,0,50,19,6,com,1
mxfuhasvk.com,2,0,0,33,13,8,com,1
upueoagnlcvuxgh.com,2,0,0,64,19,6,com,1
janrhaqijwcobdqzn.com,2,0,0,33,21,5,com,1
iqywsywnegomyizi.com,2,0,0,46,20,5,com,1
kkvihjouqloyns.com,2,0,0,42,18,6,com,1
bdfwrfsexcmch.com,2,0,0,14,17,6,com,1
awtokpilrtaerqbbntd.com,2,0,0,38,23,5,com,1
myuwjgzij.com,2,0,0,33,13,8,com,1
cmkgelpqnfmymprcl.com,2,0,0,11,21,5,com,1
tdfqsctgsqoqxsmc.com,2,0,0,12,20,5,com,1
bqjudwzojqhdzkxl.com,2,0,0,19,20,5,com,1
kdziapank.com,2,0,0,50,13,8,com,1
owqdkkpptw.com,2,0,0,18,14,8,com,1
oyjecgqknpbxav.com,2,0,0,31,18,6,com,1
jlyfdjrkbhqonlloidmz.com,2,0,0,21,24,4,com,1
qtommzhz.com,2,0,0,22,12,9,com,1
atzbwdyhxwwofvc.com,2,0,0,20,19,6,com,1
chhmpmtqe.com,2,0,0,20,13,8,com,1
mawxuqmhgco.com,2,0,0,40,15,7,com,1
nqiucjigahdqbbnz.com,2,0,0,36,20,5,com,1
xdhttdpizf.com,2,0,0,18,14,8,com,1
hiuctidthkvwowhvo.com,2,0,0,43,21,5,com,1
fcnjgeiicc.com,1,0,0,44,14,8,com,1
jpryjfvwlf.com,2,0,0,8,14,8,com,1
mlavvgdzq.com,2,0,0,20,13,8,com,1
rvcysvtrdqvfeoxpkgay.com,2,0,0,21,24,4,com,1
ivupzcfortqwc.com,1,0,0,33,17,6,com,1
dgtnpjulzbjy.com,2,0,0,15,16,7,com,1
abvrnnyf.com,2,0,0,22,12,9,com,1
rzmxpzmhf.com,2,0,0,9,13,8,com,1
vfhmtfoslo.com,2,0,0,30,14,8,com,1
tdjdurcamweurk.com,2,0,0,42,18,6,com,1
jfejkzgpnoqvhetajadk.com,1,0,0,35,24,4,com,1
yhgdnfexcfmzo.com,2,0,0,23,17,6,com,1
pzqaqdrgpkujbt.com,1,0,0,21,18,6,com,1
peqlrppxjiikhn.com,1,0,0,31,18,6,com,1
ygshlzxghxy.com,2,0,0,8,15,7,com,1
ezpqtftmtyjtuciulac.com,2,0,0,38,23,5,com,1
ynqhwkxgfjbxoaaxye.com,2,0,0,31,22,5,com,1
avyhvzzpusujnwkjf.com,1,0,0,25,21,5,com,1
jicoorgeteipbjfevzhw.com,2,0,0,53,24,4,com,1
ronddwifxgmhjlnch.com,1,0,0,18,21,5,com,1
dptfictbpnowstziry.com,1,0,0,24,22,5,com,1
pmhjbdijgxaoiqzblfqr.com,1,0,0,28,24,4,com,1
nrnvvgrtgiu.com,2,0,0,27,15,7,com,1
hcfokdalo.com,2,0,0,50,13,8,com,1
bvoeqwtjzwajtfy.com,2,0,0,29,19,6,com,1
bbrcqtndpjlt.com,2,0,0,7,16,7,com,1
ikkiaokoxzvm.com,2,0,0,67,16,7,com,1
aqgmbfulikbyeemmofu.com,1,0,0,57,23,5,com,1
qrvzeatrn.com,1,0,0,33,13,8,com,1
wejcqzbosbczzlnikyvt.com,2,0,0,21,24,4,com,1
muiccxbvkvjb.com,2,1,0,25,16,7,com,1
tqwpmpwckhidiss.com,1,0,0,20,19,6,com,1
gzredieexn.com,2,0,0,62,14,8,com,1
ghhcwldtj.com,2,0,0,9,13,8,com,1
hofjlgtbmh.com,2,0,0,18,14,8,com,1
tpiesucem.com,2,0,0,71,13,8,com,1
agljlmnpppjcamhq.com,1,0,0,19,20,5,com,1
typzhpgkbnhdzm.com,1,0,0,6,18,6,com,1
aecczzyqfnlcsv.com,2,0,0,21,18,6,com,1
qexhfshwopfyjyujkzfr.com,1,0,0,21,24,4,com,1
gvjvmsryffslvkgkpu.com,2,0,0,11,22,5,com,1
fnxjpqkcpsxj.com,1,0,0,7,16,7,com,1
jzticafg.com,2,0,0,38,12,9,com,1
dzzkvkhd.com,2,0,0,10,12,9,com,1
fqpwnmnytpiwsof.com,2,0,0,20,19,6,com,1
uvhxrxmvfrrbzn.com,2,0,0,13,18,6,com,1
ezboknysotycrr.com,2,0,0,31,18,6,com,1
bmbkgpotrevoqkozc.com,1,0,0,33,21,5,com,1
wjfcrvyrqbjnl.com,1,0,0,7,17,6,com,1
rhcrppjnxnaxayjne.com,2,0,0,25,21,5,com,1
blonnbwthdwwn.com,2,0,0,14,17,6,com,1
ikmijmlejcogvilsaa.com,1,0,0,62,22,5,com,1
wewtxwfll.com,1,0,0,20,13,8,com,1
avikkaezcl.com,1,0,0,62,14,8,com,1
bblbmorbqqspvzq.com,2,0,0,12,19,6,com,1
